,Date/Time,Day,Dew Point Temp (°C),Month,Rel Hum (%),Stn Press (kPa),Temp (°C),Time,Visibility (km),Weather,Wind Dir (10s deg),Wind Spd (km/h),Year,filename
2152,2017-04-09 06:00,9,3.0,4,91.0,101.92,4.3,6,32.2,0,8.0,17.0,2017,katkam-scaled/katkam-20170409060000.jpg
2153,2017-04-09 08:00,9,3.8,4,80.0,101.93,7.0,8,32.2,0,9.0,19.0,2017,katkam-scaled/katkam-20170409080000.jpg
2154,2017-04-09 09:00,9,3.8,4,76.0,101.91,7.7,9,32.2,0,10.0,19.0,2017,katkam-scaled/katkam-20170409090000.jpg
2155,2017-04-09 11:00,9,3.2,4,61.0,101.85,10.3,11,32.2,0,11.0,22.0,2017,katkam-scaled/katkam-20170409110000.jpg
2156,2017-04-09 12:00,9,3.2,4,59.0,101.78,10.8,12,32.2,0,12.0,20.0,2017,katkam-scaled/katkam-20170409120000.jpg
2157,2017-04-09 14:00,9,3.5,4,54.0,101.64,12.5,14,32.2,0,11.0,17.0,2017,katkam-scaled/katkam-20170409140000.jpg
2158,2017-04-09 15:00,9,1.2,4,46.0,101.57,12.4,15,32.2,0,10.0,21.0,2017,katkam-scaled/katkam-20170409150000.jpg
2159,2017-04-09 17:00,9,1.1,4,48.0,101.41,11.7,17,32.2,0,12.0,17.0,2017,katkam-scaled/katkam-20170409170000.jpg
2160,2017-04-09 18:00,9,0.7,4,50.0,101.34,10.6,18,32.2,0,11.0,13.0,2017,katkam-scaled/katkam-20170409180000.jpg
2161,2017-04-10 08:00,10,5.3,4,88.0,101.53,7.1,8,24.1,0,13.0,24.0,2017,katkam-scaled/katkam-20170410080000.jpg
2162,2017-04-10 09:00,10,5.3,4,81.0,101.55,8.3,9,24.1,0,11.0,28.0,2017,katkam-scaled/katkam-20170410090000.jpg
2163,2017-04-10 12:00,10,5.7,4,78.0,101.59,9.3,12,32.2,0,10.0,18.0,2017,katkam-scaled/katkam-20170410120000.jpg
2164,2017-04-10 14:00,10,4.9,4,70.0,101.58,10.1,14,32.2,0,10.0,22.0,2017,katkam-scaled/katkam-20170410140000.jpg
2165,2017-04-10 15:00,10,4.1,4,64.0,101.57,10.6,15,32.2,0,13.0,31.0,2017,katkam-scaled/katkam-20170410150000.jpg
2166,2017-04-10 17:00,10,4.3,4,68.0,101.63,9.9,17,32.2,0,14.0,23.0,2017,katkam-scaled/katkam-20170410170000.jpg
2167,2017-04-11 06:00,11,4.1,4,88.0,102.0,5.9,6,32.2,0,8.0,16.0,2017,katkam-scaled/katkam-20170411060000.jpg
2168,2017-04-11 08:00,11,3.9,4,72.0,101.9,8.6,8,48.3,0,4.0,10.0,2017,katkam-scaled/katkam-20170411080000.jpg
2169,2017-04-11 09:00,11,2.2,4,60.0,101.84,9.5,9,48.3,0,9.0,3.0,2017,katkam-scaled/katkam-20170411090000.jpg
2170,2017-04-11 11:00,11,5.0,4,68.0,101.67,10.6,11,48.3,0,29.0,19.0,2017,katkam-scaled/katkam-20170411110000.jpg
2171,2017-04-11 12:00,11,4.3,4,67.0,101.59,10.1,12,48.3,0,28.0,25.0,2017,katkam-scaled/katkam-20170411120000.jpg
2172,2017-04-11 14:00,11,6.1,4,76.0,101.39,10.1,14,48.3,0,29.0,30.0,2017,katkam-scaled/katkam-20170411140000.jpg
2173,2017-04-11 15:00,11,5.3,4,74.0,101.3,9.7,15,48.3,0,30.0,35.0,2017,katkam-scaled/katkam-20170411150000.jpg
2174,2017-04-11 17:00,11,6.4,4,81.0,101.19,9.5,17,48.3,0,30.0,30.0,2017,katkam-scaled/katkam-20170411170000.jpg
2175,2017-04-11 18:00,11,6.0,4,81.0,101.09,9.1,18,48.3,0,30.0,26.0,2017,katkam-scaled/katkam-20170411180000.jpg
2176,2017-04-12 14:00,12,8.2,4,81.0,100.69,11.3,14,32.2,0,9.0,19.0,2017,katkam-scaled/katkam-20170412140000.jpg
2177,2017-04-12 15:00,12,8.2,4,74.0,100.65,12.7,15,48.3,0,7.0,21.0,2017,katkam-scaled/katkam-20170412150000.jpg
2178,2017-04-12 17:00,12,6.7,4,69.0,100.54,12.2,17,48.3,0,6.0,18.0,2017,katkam-scaled/katkam-20170412170000.jpg
2179,2017-04-12 18:00,12,7.0,4,73.0,100.47,11.6,18,48.3,0,7.0,16.0,2017,katkam-scaled/katkam-20170412180000.jpg
2180,2017-04-13 06:00,13,5.0,4,89.0,100.58,6.7,6,32.2,0,9.0,16.0,2017,katkam-scaled/katkam-20170413060000.jpg
2181,2017-04-13 08:00,13,5.4,4,89.0,100.65,7.1,8,24.1,0,8.0,21.0,2017,katkam-scaled/katkam-20170413080000.jpg
2182,2017-04-13 09:00,13,5.1,4,86.0,100.67,7.3,9,24.1,0,8.0,22.0,2017,katkam-scaled/katkam-20170413090000.jpg
2183,2017-04-13 11:00,13,6.8,4,79.0,100.71,10.2,11,32.2,0,10.0,21.0,2017,katkam-scaled/katkam-20170413110000.jpg
2184,2017-04-13 12:00,13,5.0,4,66.0,100.71,11.1,12,32.2,0,14.0,21.0,2017,katkam-scaled/katkam-20170413120000.jpg
2185,2017-04-13 14:00,13,5.3,4,65.0,100.78,11.6,14,32.2,0,16.0,22.0,2017,katkam-scaled/katkam-20170413140000.jpg
2186,2017-04-13 17:00,13,5.1,4,72.0,101.02,9.9,17,48.3,0,18.0,13.0,2017,katkam-scaled/katkam-20170413170000.jpg
2187,2017-04-13 18:00,13,5.0,4,72.0,101.07,9.8,18,32.2,0,17.0,7.0,2017,katkam-scaled/katkam-20170413180000.jpg
2188,2017-04-14 08:00,14,5.3,4,84.0,101.79,7.8,8,24.1,0,15.0,16.0,2017,katkam-scaled/katkam-20170414080000.jpg
2189,2017-04-14 09:00,14,4.2,4,71.0,101.83,9.2,9,24.1,0,16.0,24.0,2017,katkam-scaled/katkam-20170414090000.jpg
2190,2017-04-14 11:00,14,4.2,4,63.0,101.88,10.9,11,32.2,0,18.0,20.0,2017,katkam-scaled/katkam-20170414110000.jpg
2191,2017-04-14 12:00,14,4.2,4,63.0,101.89,10.9,12,32.2,0,16.0,20.0,2017,katkam-scaled/katkam-20170414120000.jpg
2192,2017-04-14 14:00,14,5.6,4,67.0,101.89,11.5,14,48.3,0,17.0,18.0,2017,katkam-scaled/katkam-20170414140000.jpg
2193,2017-04-14 15:00,14,4.2,4,59.0,101.9,11.9,15,48.3,0,18.0,22.0,2017,katkam-scaled/katkam-20170414150000.jpg
2194,2017-04-14 17:00,14,3.7,4,59.0,101.93,11.4,17,48.3,0,20.0,22.0,2017,katkam-scaled/katkam-20170414170000.jpg
2195,2017-04-14 18:00,14,3.8,4,62.0,101.94,10.7,18,48.3,0,19.0,10.0,2017,katkam-scaled/katkam-20170414180000.jpg
2196,2017-04-15 08:00,15,5.5,4,82.0,102.42,8.4,8,24.1,0,17.0,17.0,2017,katkam-scaled/katkam-20170415080000.jpg
2197,2017-04-15 09:00,15,5.4,4,78.0,102.46,9.0,9,24.1,0,18.0,22.0,2017,katkam-scaled/katkam-20170415090000.jpg
2198,2017-04-15 11:00,15,3.8,4,66.0,102.46,9.8,11,32.2,0,19.0,19.0,2017,katkam-scaled/katkam-20170415110000.jpg
2199,2017-04-15 12:00,15,4.0,4,62.0,102.44,10.9,12,32.2,0,21.0,17.0,2017,katkam-scaled/katkam-20170415120000.jpg
2200,2017-04-15 14:00,15,4.6,4,61.0,102.37,11.8,14,32.2,0,26.0,8.0,2017,katkam-scaled/katkam-20170415140000.jpg
2201,2017-04-15 15:00,15,4.8,4,59.0,102.31,12.5,15,32.2,0,26.0,8.0,2017,katkam-scaled/katkam-20170415150000.jpg
2202,2017-04-15 17:00,15,4.8,4,63.0,102.25,11.5,17,48.3,0,25.0,14.0,2017,katkam-scaled/katkam-20170415170000.jpg
2203,2017-04-15 18:00,15,5.3,4,71.0,102.25,10.3,18,48.3,0,24.0,10.0,2017,katkam-scaled/katkam-20170415180000.jpg
2204,2017-04-16 06:00,16,2.4,4,79.0,101.76,5.7,6,48.3,0,17.0,6.0,2017,katkam-scaled/katkam-20170416060000.jpg
2205,2017-04-16 08:00,16,3.9,4,74.0,101.66,8.2,8,48.3,0,21.0,5.0,2017,katkam-scaled/katkam-20170416080000.jpg
2206,2017-04-16 09:00,16,3.8,4,74.0,101.58,8.1,9,48.3,0,21.0,9.0,2017,katkam-scaled/katkam-20170416090000.jpg
2207,2017-04-16 11:00,16,5.8,4,77.0,101.43,9.6,11,48.3,0,30.0,14.0,2017,katkam-scaled/katkam-20170416110000.jpg
2208,2017-04-16 12:00,16,5.6,4,75.0,101.31,9.8,12,48.3,0,31.0,19.0,2017,katkam-scaled/katkam-20170416120000.jpg
2209,2017-04-16 14:00,16,5.9,4,71.0,101.1,10.9,14,48.3,0,30.0,26.0,2017,katkam-scaled/katkam-20170416140000.jpg
2210,2017-04-16 15:00,16,5.3,4,63.0,100.98,12.1,15,48.3,0,31.0,28.0,2017,katkam-scaled/katkam-20170416150000.jpg
2211,2017-04-16 17:00,16,5.8,4,71.0,100.85,10.8,17,48.3,0,30.0,24.0,2017,katkam-scaled/katkam-20170416170000.jpg
2212,2017-04-16 18:00,16,5.6,4,71.0,100.8,10.6,18,48.3,0,29.0,21.0,2017,katkam-scaled/katkam-20170416180000.jpg
2213,2017-04-17 09:00,17,8.3,4,84.0,100.94,10.9,9,24.1,0,9.0,19.0,2017,katkam-scaled/katkam-20170417090000.jpg
2214,2017-04-17 11:00,17,8.2,4,73.0,101.0,12.9,11,24.1,0,12.0,15.0,2017,katkam-scaled/katkam-20170417110000.jpg
2215,2017-04-17 12:00,17,7.1,4,66.0,100.96,13.3,12,24.1,0,9.0,19.0,2017,katkam-scaled/katkam-20170417120000.jpg
2216,2017-04-17 14:00,17,7.4,4,65.0,100.93,13.8,14,32.2,0,12.0,17.0,2017,katkam-scaled/katkam-20170417140000.jpg
2217,2017-04-17 15:00,17,7.5,4,67.0,100.92,13.4,15,32.2,0,11.0,19.0,2017,katkam-scaled/katkam-20170417150000.jpg
2218,2017-04-18 06:00,18,8.2,4,91.0,101.07,9.6,6,24.1,0,10.0,13.0,2017,katkam-scaled/katkam-20170418060000.jpg
2219,2017-04-18 09:00,18,9.0,4,88.0,101.21,10.9,9,19.3,0,12.0,10.0,2017,katkam-scaled/katkam-20170418090000.jpg
2220,2017-04-18 11:00,18,8.2,4,71.0,101.32,13.3,11,24.1,0,13.0,15.0,2017,katkam-scaled/katkam-20170418110000.jpg
2221,2017-04-18 12:00,18,7.6,4,69.0,101.37,13.1,12,24.1,0,20.0,10.0,2017,katkam-scaled/katkam-20170418120000.jpg
2222,2017-04-18 14:00,18,8.2,4,75.0,101.46,12.5,14,24.1,0,25.0,9.0,2017,katkam-scaled/katkam-20170418140000.jpg
2223,2017-04-18 15:00,18,6.4,4,63.0,101.47,13.2,15,24.1,0,24.0,4.0,2017,katkam-scaled/katkam-20170418150000.jpg
2224,2017-04-18 17:00,18,7.9,4,84.0,101.55,10.5,17,24.1,0,28.0,13.0,2017,katkam-scaled/katkam-20170418170000.jpg
2225,2017-04-18 18:00,18,7.5,4,79.0,101.55,11.0,18,32.2,0,1.0,10.0,2017,katkam-scaled/katkam-20170418180000.jpg
2226,2017-04-19 06:00,19,6.0,4,83.0,101.5,8.7,6,48.3,0,8.0,20.0,2017,katkam-scaled/katkam-20170419060000.jpg
2227,2017-04-19 08:00,19,6.0,4,72.0,101.46,10.8,8,48.3,0,10.0,22.0,2017,katkam-scaled/katkam-20170419080000.jpg
2228,2017-04-19 09:00,19,5.6,4,66.0,101.47,11.7,9,48.3,0,9.0,26.0,2017,katkam-scaled/katkam-20170419090000.jpg
2229,2017-04-19 12:00,19,7.7,4,78.0,101.67,11.4,12,24.1,0,9.0,18.0,2017,katkam-scaled/katkam-20170419120000.jpg
2230,2017-04-19 14:00,19,7.8,4,75.0,101.7,12.1,14,32.2,0,12.0,24.0,2017,katkam-scaled/katkam-20170419140000.jpg
2231,2017-04-19 15:00,19,7.1,4,71.0,101.7,12.2,15,48.3,0,12.0,27.0,2017,katkam-scaled/katkam-20170419150000.jpg
2232,2017-04-19 17:00,19,6.6,4,68.0,101.69,12.3,17,48.3,0,13.0,23.0,2017,katkam-scaled/katkam-20170419170000.jpg
2233,2017-04-19 18:00,19,6.3,4,66.0,101.6,12.4,18,32.2,0,12.0,23.0,2017,katkam-scaled/katkam-20170419180000.jpg
2234,2017-04-20 06:00,20,8.0,4,94.0,101.96,8.9,6,24.1,0,11.0,10.0,2017,katkam-scaled/katkam-20170420060000.jpg
2235,2017-04-20 08:00,20,6.8,4,85.0,102.09,9.2,8,24.1,0,8.0,14.0,2017,katkam-scaled/katkam-20170420080000.jpg
2236,2017-04-20 09:00,20,7.9,4,83.0,102.13,10.6,9,24.1,0,7.0,9.0,2017,katkam-scaled/katkam-20170420090000.jpg
2237,2017-04-20 11:00,20,7.3,4,76.0,102.26,11.3,11,24.1,0,25.0,6.0,2017,katkam-scaled/katkam-20170420110000.jpg
2238,2017-04-20 12:00,20,7.9,4,77.0,102.29,11.8,12,24.1,0,21.0,15.0,2017,katkam-scaled/katkam-20170420120000.jpg
2239,2017-04-20 14:00,20,7.8,4,74.0,102.36,12.3,14,48.3,0,24.0,10.0,2017,katkam-scaled/katkam-20170420140000.jpg
2240,2017-04-20 15:00,20,6.7,4,66.0,102.38,12.8,15,48.3,0,24.0,8.0,2017,katkam-scaled/katkam-20170420150000.jpg
2241,2017-04-20 17:00,20,7.7,4,78.0,102.48,11.4,17,48.3,0,22.0,9.0,2017,katkam-scaled/katkam-20170420170000.jpg
2242,2017-04-20 18:00,20,8.3,4,81.0,102.5,11.4,18,48.3,0,23.0,12.0,2017,katkam-scaled/katkam-20170420180000.jpg
2243,2017-04-21 06:00,21,6.9,4,86.0,102.97,9.1,6,48.3,0,9.0,15.0,2017,katkam-scaled/katkam-20170421060000.jpg
2244,2017-04-21 08:00,21,7.7,4,79.0,102.94,11.2,8,48.3,0,9.0,13.0,2017,katkam-scaled/katkam-20170421080000.jpg
2245,2017-04-21 09:00,21,6.9,4,72.0,102.92,11.7,9,48.3,0,12.0,8.0,2017,katkam-scaled/katkam-20170421090000.jpg
2246,2017-04-21 11:00,21,8.0,4,79.0,102.76,11.5,11,48.3,0,22.0,19.0,2017,katkam-scaled/katkam-20170421110000.jpg
2247,2017-04-21 12:00,21,8.6,4,79.0,102.68,12.1,12,48.3,0,24.0,15.0,2017,katkam-scaled/katkam-20170421120000.jpg
2248,2017-04-21 14:00,21,7.9,4,69.0,102.48,13.4,14,48.3,0,27.0,15.0,2017,katkam-scaled/katkam-20170421140000.jpg
2249,2017-04-21 15:00,21,7.5,4,67.0,102.34,13.4,15,48.3,0,28.0,16.0,2017,katkam-scaled/katkam-20170421150000.jpg
2250,2017-04-21 17:00,21,8.0,4,68.0,102.09,13.7,17,48.3,0,31.0,16.0,2017,katkam-scaled/katkam-20170421170000.jpg
2251,2017-04-21 18:00,21,8.6,4,74.0,101.99,13.1,18,48.3,0,30.0,17.0,2017,katkam-scaled/katkam-20170421180000.jpg
2252,2017-04-22 06:00,22,7.0,4,84.0,100.92,9.5,6,48.3,0,30.0,12.0,2017,katkam-scaled/katkam-20170422060000.jpg
2253,2017-04-22 08:00,22,7.8,4,78.0,100.76,11.5,8,48.3,0,29.0,8.0,2017,katkam-scaled/katkam-20170422080000.jpg
2254,2017-04-22 09:00,22,9.4,4,88.0,100.75,11.3,9,48.3,0,33.0,18.0,2017,katkam-scaled/katkam-20170422090000.jpg
2255,2017-04-22 11:00,22,9.3,4,86.0,100.76,11.5,11,48.3,0,30.0,8.0,2017,katkam-scaled/katkam-20170422110000.jpg
2256,2017-04-22 14:00,22,8.7,4,81.0,101.0,11.8,14,24.1,0,10.0,25.0,2017,katkam-scaled/katkam-20170422140000.jpg
2257,2017-04-22 15:00,22,8.9,4,75.0,101.01,13.2,15,32.2,0,12.0,30.0,2017,katkam-scaled/katkam-20170422150000.jpg
2258,2017-04-22 17:00,22,9.2,4,81.0,101.04,12.3,17,24.1,0,12.0,22.0,2017,katkam-scaled/katkam-20170422170000.jpg
2259,2017-04-22 18:00,22,9.3,4,83.0,101.08,12.1,18,24.1,0,13.0,18.0,2017,katkam-scaled/katkam-20170422180000.jpg
2260,2017-04-23 06:00,23,7.8,4,94.0,101.16,8.7,6,24.1,0,8.0,14.0,2017,katkam-scaled/katkam-20170423060000.jpg
2261,2017-04-23 08:00,23,7.9,4,90.0,101.13,9.4,8,24.1,0,9.0,18.0,2017,katkam-scaled/katkam-20170423080000.jpg
2262,2017-04-23 09:00,23,7.9,4,85.0,101.14,10.3,9,32.2,0,9.0,17.0,2017,katkam-scaled/katkam-20170423090000.jpg
2263,2017-04-23 11:00,23,7.6,4,76.0,101.09,11.7,11,32.2,0,10.0,23.0,2017,katkam-scaled/katkam-20170423110000.jpg
2264,2017-04-23 12:00,23,7.5,4,73.0,101.01,12.1,12,32.2,0,10.0,21.0,2017,katkam-scaled/katkam-20170423120000.jpg
2265,2017-04-23 14:00,23,6.5,4,65.0,100.89,12.9,14,32.2,0,13.0,27.0,2017,katkam-scaled/katkam-20170423140000.jpg
2266,2017-04-23 15:00,23,6.9,4,70.0,100.86,12.2,15,32.2,0,12.0,26.0,2017,katkam-scaled/katkam-20170423150000.jpg
2267,2017-04-24 06:00,24,6.0,4,88.0,100.7,7.8,6,32.2,0,6.0,12.0,2017,katkam-scaled/katkam-20170424060000.jpg
2268,2017-04-24 09:00,24,6.7,4,82.0,100.74,9.6,9,24.1,0,15.0,11.0,2017,katkam-scaled/katkam-20170424090000.jpg
2269,2017-04-24 11:00,24,8.0,4,80.0,100.76,11.3,11,32.2,0,29.0,12.0,2017,katkam-scaled/katkam-20170424110000.jpg
2270,2017-04-24 12:00,24,8.4,4,81.0,100.76,11.5,12,32.2,0,28.0,21.0,2017,katkam-scaled/katkam-20170424120000.jpg
2271,2017-04-24 14:00,24,8.7,4,79.0,100.79,12.2,14,48.3,0,28.0,19.0,2017,katkam-scaled/katkam-20170424140000.jpg
2272,2017-04-24 15:00,24,8.6,4,77.0,100.77,12.5,15,48.3,0,27.0,23.0,2017,katkam-scaled/katkam-20170424150000.jpg
2273,2017-04-24 17:00,24,7.9,4,73.0,100.75,12.6,17,48.3,0,29.0,23.0,2017,katkam-scaled/katkam-20170424170000.jpg
2274,2017-04-24 18:00,24,7.8,4,75.0,100.77,12.1,18,48.3,0,29.0,16.0,2017,katkam-scaled/katkam-20170424180000.jpg
2275,2017-04-25 06:00,25,7.1,4,84.0,101.31,9.6,6,32.2,0,16.0,22.0,2017,katkam-scaled/katkam-20170425060000.jpg
2276,2017-04-25 08:00,25,7.2,4,81.0,101.28,10.3,8,32.2,0,14.0,19.0,2017,katkam-scaled/katkam-20170425080000.jpg
2277,2017-04-25 09:00,25,7.3,4,74.0,101.25,11.7,9,32.2,0,14.0,23.0,2017,katkam-scaled/katkam-20170425090000.jpg
2278,2017-04-25 11:00,25,7.1,4,70.0,101.26,12.4,11,48.3,0,14.0,24.0,2017,katkam-scaled/katkam-20170425110000.jpg
2279,2017-04-25 12:00,25,6.2,4,65.0,101.23,12.6,12,48.3,0,14.0,21.0,2017,katkam-scaled/katkam-20170425120000.jpg
2280,2017-04-25 14:00,25,5.6,4,59.0,101.1,13.4,14,48.3,0,16.0,17.0,2017,katkam-scaled/katkam-20170425140000.jpg
2281,2017-04-25 15:00,25,5.9,4,60.0,101.03,13.4,15,48.3,0,13.0,18.0,2017,katkam-scaled/katkam-20170425150000.jpg
2282,2017-04-25 17:00,25,4.4,4,56.0,100.88,12.9,17,32.2,0,13.0,27.0,2017,katkam-scaled/katkam-20170425170000.jpg
2283,2017-04-25 18:00,25,4.5,4,59.0,100.79,12.2,18,32.2,0,13.0,22.0,2017,katkam-scaled/katkam-20170425180000.jpg
2284,2017-04-26 06:00,26,7.3,4,84.0,100.61,9.9,6,24.1,0,8.0,5.0,2017,katkam-scaled/katkam-20170426060000.jpg
2285,2017-04-26 08:00,26,7.8,4,82.0,100.66,10.7,8,24.1,0,23.0,11.0,2017,katkam-scaled/katkam-20170426080000.jpg
2286,2017-04-26 09:00,26,7.2,4,73.0,100.7,11.8,9,24.1,0,22.0,13.0,2017,katkam-scaled/katkam-20170426090000.jpg
2287,2017-04-26 11:00,26,6.6,4,66.0,100.76,12.7,11,48.3,0,22.0,23.0,2017,katkam-scaled/katkam-20170426110000.jpg
2288,2017-04-26 12:00,26,5.7,4,58.0,100.78,13.8,12,48.3,0,21.0,17.0,2017,katkam-scaled/katkam-20170426120000.jpg
2289,2017-04-26 14:00,26,2.9,4,45.0,100.82,14.6,14,48.3,0,22.0,16.0,2017,katkam-scaled/katkam-20170426140000.jpg
2290,2017-04-26 15:00,26,6.8,4,63.0,100.82,13.7,15,48.3,0,23.0,17.0,2017,katkam-scaled/katkam-20170426150000.jpg
2291,2017-04-26 17:00,26,6.5,4,68.0,100.9,12.2,17,48.3,0,23.0,14.0,2017,katkam-scaled/katkam-20170426170000.jpg
2292,2017-04-26 18:00,26,5.6,4,64.0,100.92,12.2,18,32.2,0,24.0,12.0,2017,katkam-scaled/katkam-20170426180000.jpg
2293,2017-04-27 06:00,27,5.1,4,77.0,101.53,8.9,6,32.2,0,27.0,24.0,2017,katkam-scaled/katkam-20170427060000.jpg
2294,2017-04-27 08:00,27,5.3,4,70.0,101.62,10.5,8,48.3,0,26.0,29.0,2017,katkam-scaled/katkam-20170427080000.jpg
2295,2017-04-27 09:00,27,6.1,4,71.0,101.66,11.1,9,48.3,0,26.0,24.0,2017,katkam-scaled/katkam-20170427090000.jpg
2296,2017-04-27 11:00,27,5.9,4,68.0,101.72,11.6,11,48.3,0,26.0,21.0,2017,katkam-scaled/katkam-20170427110000.jpg
2297,2017-04-27 12:00,27,5.4,4,65.0,101.73,11.7,12,48.3,0,26.0,21.0,2017,katkam-scaled/katkam-20170427120000.jpg
2298,2017-04-27 14:00,27,5.7,4,65.0,101.79,12.0,14,48.3,0,25.0,19.0,2017,katkam-scaled/katkam-20170427140000.jpg
2299,2017-04-27 15:00,27,5.4,4,64.0,101.78,11.9,15,48.3,0,26.0,17.0,2017,katkam-scaled/katkam-20170427150000.jpg
2300,2017-04-27 17:00,27,5.9,4,68.0,101.83,11.6,17,48.3,0,23.0,27.0,2017,katkam-scaled/katkam-20170427170000.jpg
2301,2017-04-27 18:00,27,6.0,4,74.0,101.85,10.4,18,48.3,0,23.0,16.0,2017,katkam-scaled/katkam-20170427180000.jpg
2302,2017-04-28 06:00,28,5.7,4,83.0,102.55,8.4,6,32.2,0,27.0,10.0,2017,katkam-scaled/katkam-20170428060000.jpg
2303,2017-04-28 08:00,28,5.6,4,80.0,102.66,8.8,8,32.2,0,27.0,16.0,2017,katkam-scaled/katkam-20170428080000.jpg
2304,2017-04-28 09:00,28,5.7,4,70.0,102.68,10.9,9,32.2,0,28.0,9.0,2017,katkam-scaled/katkam-20170428090000.jpg
2305,2017-04-28 11:00,28,6.8,4,74.0,102.73,11.2,11,48.3,0,25.0,12.0,2017,katkam-scaled/katkam-20170428110000.jpg
2306,2017-04-28 12:00,28,7.2,4,73.0,102.72,11.8,12,48.3,0,25.0,11.0,2017,katkam-scaled/katkam-20170428120000.jpg
2307,2017-04-28 14:00,28,5.6,4,60.0,102.7,13.1,14,48.3,0,21.0,17.0,2017,katkam-scaled/katkam-20170428140000.jpg
2308,2017-04-28 15:00,28,6.5,4,61.0,102.65,13.8,15,48.3,0,23.0,16.0,2017,katkam-scaled/katkam-20170428150000.jpg
2309,2017-04-28 17:00,28,6.4,4,65.0,102.61,12.8,17,48.3,0,24.0,10.0,2017,katkam-scaled/katkam-20170428170000.jpg
2310,2017-04-28 18:00,28,6.2,4,67.0,102.6,12.1,18,48.3,0,26.0,10.0,2017,katkam-scaled/katkam-20170428180000.jpg
2311,2017-04-29 06:00,29,4.9,4,80.0,102.48,8.1,6,32.2,0,10.0,20.0,2017,katkam-scaled/katkam-20170429060000.jpg
2312,2017-04-29 08:00,29,5.3,4,77.0,102.44,9.1,8,32.2,0,10.0,23.0,2017,katkam-scaled/katkam-20170429080000.jpg
2313,2017-04-29 09:00,29,6.3,4,79.0,102.37,9.7,9,32.2,0,10.0,23.0,2017,katkam-scaled/katkam-20170429090000.jpg
2314,2017-04-30 06:00,30,5.5,4,79.0,102.07,8.9,6,32.2,0,28.0,16.0,2017,katkam-scaled/katkam-20170430060000.jpg
2315,2017-04-30 08:00,30,5.5,4,71.0,102.17,10.5,8,48.3,0,26.0,22.0,2017,katkam-scaled/katkam-20170430080000.jpg
2316,2017-04-30 09:00,30,5.6,4,69.0,102.24,11.0,9,48.3,0,26.0,22.0,2017,katkam-scaled/katkam-20170430090000.jpg
2317,2017-04-30 11:00,30,6.3,4,66.0,102.36,12.4,11,48.3,0,28.0,23.0,2017,katkam-scaled/katkam-20170430110000.jpg
2318,2017-04-30 12:00,30,5.9,4,63.0,102.38,12.7,12,48.3,0,25.0,17.0,2017,katkam-scaled/katkam-20170430120000.jpg
2319,2017-04-30 14:00,30,7.6,4,69.0,102.43,13.1,14,48.3,0,25.0,17.0,2017,katkam-scaled/katkam-20170430140000.jpg
2320,2017-04-30 15:00,30,4.2,4,52.0,102.43,13.8,15,48.3,0,24.0,18.0,2017,katkam-scaled/katkam-20170430150000.jpg
2321,2017-04-30 17:00,30,4.9,4,57.0,102.45,13.2,17,48.3,0,20.0,19.0,2017,katkam-scaled/katkam-20170430170000.jpg
2322,2017-04-30 18:00,30,4.8,4,59.0,102.45,12.5,18,48.3,0,21.0,14.0,2017,katkam-scaled/katkam-20170430180000.jpg
2323,2017-05-01 15:00,1,5.9,5,75.0,102.16,10.1,15,32.2,0,17.0,4.0,2017,katkam-scaled/katkam-20170501150000.jpg
2324,2017-05-01 17:00,1,6.6,5,76.0,102.15,10.6,17,32.2,0,35.0,9.0,2017,katkam-scaled/katkam-20170501170000.jpg
2325,2017-05-01 18:00,1,6.2,5,71.0,102.17,11.2,18,32.2,0,3.0,4.0,2017,katkam-scaled/katkam-20170501180000.jpg
2326,2017-05-03 18:00,3,13.9,5,91.0,101.88,15.3,18,24.1,0,8.0,10.0,2017,katkam-scaled/katkam-20170503180000.jpg
2327,2017-05-03 20:00,3,12.7,5,97.0,101.81,13.2,20,24.1,0,30.0,7.0,2017,katkam-scaled/katkam-20170503200000.jpg
2328,2017-05-04 06:00,4,11.0,5,89.0,101.43,12.7,6,48.3,0,9.0,4.0,2017,katkam-scaled/katkam-20170504060000.jpg
2329,2017-05-04 08:00,4,12.7,5,84.0,101.41,15.4,8,48.3,0,8.0,9.0,2017,katkam-scaled/katkam-20170504080000.jpg
2330,2017-05-04 09:00,4,13.4,5,84.0,101.38,16.1,9,48.3,0,29.0,18.0,2017,katkam-scaled/katkam-20170504090000.jpg
2331,2017-05-04 11:00,4,13.7,5,83.0,101.31,16.6,11,48.3,0,29.0,13.0,2017,katkam-scaled/katkam-20170504110000.jpg
2332,2017-05-04 12:00,4,13.4,5,72.0,101.23,18.5,12,48.3,0,29.0,10.0,2017,katkam-scaled/katkam-20170504120000.jpg
2333,2017-05-04 14:00,4,14.2,5,74.0,101.03,18.9,14,48.3,0,28.0,13.0,2017,katkam-scaled/katkam-20170504140000.jpg
2334,2017-05-04 15:00,4,13.3,5,73.0,100.9,18.1,15,48.3,0,27.0,16.0,2017,katkam-scaled/katkam-20170504150000.jpg
2335,2017-05-04 17:00,4,14.2,5,81.0,100.72,17.4,17,48.3,0,30.0,7.0,2017,katkam-scaled/katkam-20170504170000.jpg
2336,2017-05-04 18:00,4,14.3,5,84.0,100.63,17.0,18,32.2,0,29.0,8.0,2017,katkam-scaled/katkam-20170504180000.jpg
